cell_id,day,rainfall_mm,elevation_m,slope_deg,dist_to_river_m,drainage_density,impervious_surface_ratio,historical_flood_count,flood_occurred,rainfall_1h_mm
HYD-001,2,17.323522915498703,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,2,17.323522915498703,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,3,19.39819704323989,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,4,46.71460434922076,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,5,10.495128632644755,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,6,5.824582803960839,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,7,7.327236865873834,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,8,15.703519227860273,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,9,10.2190907983995,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,10,37.51530721120414,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,11,96.83354862271229,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,12,9.903538202225404,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,13,10.401360423556216,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,14,40.66798021561595,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,15,3.919657248382904,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,16,6.506606615265287,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,17,78.48573187258964,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,18,10.85392166316497,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,19,19.737738732010342,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,20,43.71744993751793,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,21,16.28982338149988,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,22,2.3173811905025943,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,23,1.2711670057204727,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,24,6.503666440534941,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,10
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,25
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,45
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,70
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,95
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,0,120
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,150
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,180
HYD-001,25,103.88728353562884,595.6687242798354,391.42679480097024,3872.333184549848,0.0,0.6936913580246914,0,1,220
